episode,step,hidden_state,action,reward,persistence_reward,next_hidden_state,season,production,q_kaf,popsize,popsize_a,popsize_i,popsize_s,popsize0_a,popsize0_i,popsize0_s,popsizeage0,catch_total_apr+oct+nov,catch_total_jul+aug+sep,catch_apr+oct+nov_a,catch_apr+oct+nov_i,catch_apr+oct+nov_s,catch_jul+aug+sep_a,catch_jul+aug+sep_i,catch_jul+aug+sep_s,min_popsize_reach,min_catch_apr+oct+nov_reach,min_catch_jul+aug+sep_reach,CV,min_extthr_ratio,gini,minmeanratio,A_min_frac
22,87,"[13.0921057  10.57048779 13.00487139  5.64437154  7.27329719  6.80996143
  0.         20.86311018  0.        ]",[0.003 0.577 0.    0.422],-0.003375,,"[12.00049812 14.93034791 16.11809575 11.97492973  9.08648572  7.05277185
  6.51619308 20.86311018  1.        ]",0.0,0.003,933.2551393433228,971264.07,485378.45,40406.97,445478.65,485096.75,38966.68,444572.82,968636.25,3878.0,1557.0,1621.0,525.0,1732.0,466.0,207.0,884.0,40406.97,525.0,207.0,0.7604397980692145,10.148704551545897,0.3054243047756655,0.12480736572495676,0.03564459299967304
22,89,"[11.07793573 14.15033789 15.99744736 11.05236758  8.30660863  6.93222269
  0.         19.8105926   0.        ]",[0.022 0.942 0.    0.058],-0.02228,,"[10.20800595  7.05846983  7.69064914 10.3888374  12.77939133 12.93487356
  8.40223117 19.8105926   1.        ]",0.0,0.022,323.14163823093236,10394045.06,127818.29,1401747.58,8864479.2,64726.13,1397698.03,8863455.43,10325879.58,128947.01,76970.02,1377.0,32531.0,95039.02,2234.0,12223.0,62513.02,127818.29,1377.0,2234.0,1.3621865376823,30.04523359271178,0.560363224080831,0.03689178445797501,0.49360823087212324
22,91,"[ 9.3134504   6.27947471  7.57475282  9.46631234 11.99938385 12.81421378
  0.         20.85911351  0.        ]",[0.594 0.475 0.    0.525],-0.594465,,"[12.37320512  9.33831861 14.57527901  8.53071087 10.71634464  4.98484096
 11.68598762 20.85911351  1.        ]",0.0,0.594,900.1350892709511,556536.42,24001.3,163186.05,369349.07,11085.13,532.51,1947.38,13565.02,1157.0,4760.0,25.0,353.0,779.0,20.0,3990.0,750.0,24001.3,25.0,20.0,0.9366126553847782,5.641795591450592,0.4136869365470578,0.12937859484559877,0.5381446005008061
22,93,"[11.45956494  9.0331518  14.4601088   7.60843821  9.93636003  4.86505778
  0.         20.8063049   0.        ]",[0.001 0.388 0.    0.612],-0.001285,,"[10.60603467 13.00140218 13.85081482  9.98991859  7.62237094  8.7312552
  5.55295958 20.8063049   1.        ]",0.0,0.001,926.5389789741283,2031208.65,96816.94,29042.59,1905349.11,94802.82,8375.22,1905220.43,2008398.47,4774.0,29297.0,2761.0,232.0,1781.0,8027.0,3002.0,18267.99,29042.59,232.0,3002.0,1.5718635527054525,7.294401567889929,0.6158259613021996,0.04289454458555994,0.7116228270274794
22,95,"[ 9.68356114 12.22139404 13.73019588  9.0674164   6.84293817  8.61061582
  0.         20.50970289  0.        ]",[0.009 0.87  0.    0.13 ],-0.008735,,"[10.62613774  8.96214734 12.27366639  8.57447039  9.28835094  7.88097415
  7.46622756 20.50970289  1.        ]",0.0,0.009,807.9770389288625,1152451.79,24717.76,204023.11,923710.92,16050.56,203086.87,918222.29,1137359.72,6364.0,45282.01,443.0,3424.0,2497.0,559.0,13796.0,30927.01,24717.76,443.0,559.0,1.2385657294523964,5.8102081719962575,0.5200467199875957,0.06434393233924345,0.350646660538819
22,97,"[ 9.70360708  8.18633649 12.15428601  7.65218493  8.50844941  7.76036252
  0.         20.31147695  0.        ]",[0.927 0.694 0.    0.306],-0.92663,,"[11.57557423  6.80732858 13.96430456  8.02582292  5.68675654  8.14122166
 12.12987711 20.31147695  1.        ]",0.0,0.927,565.9003088969455,219275.87,18479.81,8546.01,192250.04,16375.57,3590.54,189905.29,209871.4,405.0,2443.0,143.0,42.0,220.0,1063.0,195.0,1185.0,8546.01,42.0,195.0,1.4134715101531488,2.1464348993393156,0.5585172637486557,0.11692134661237463,0.5798577347791543
22,99,"[10.70378328  9.01526328 13.85207548  7.10374661  4.91074367  8.02059893
  0.         20.14389827  0.        ]",[1.    0.668 0.    0.332],-0.999995,,"[13.93670335  8.09605757 10.86528155  8.84638398  7.68054381  7.48512524
 12.20607265 20.14389827  1.        ]",0.0,1.0,266.3063168480116,1094382.6,45738.5,8361.45,1040282.65,44522.98,8226.71,1037240.65,1089990.34,2613.0,1331.0,651.0,2.0,1960.0,1135.0,56.0,140.0,8361.45,2.0,56.0,1.604435049143877,2.100080398815438,0.6286169632692138,0.02292100587125563,0.016114429913472117
23,3,"[ 0.          9.09862146  9.28045753  0.          7.15974708  1.08296518
  0.         19.75442053  0.        ]",[1.    0.568 0.    0.432],-1.0,,"[ 0.          8.13470943  8.66337678  0.          5.45068128  5.3774766
 12.20607765 19.75442053  1.        ]",0.0,1.0,249.54324929486697,20954.83,0.0,10227.54,10727.29,0.0,8941.96,10725.34,19667.29,123.0,43.0,0.0,100.0,23.0,0.0,15.0,28.0,0.0,0.0,0.0,0.8667639438667232,0.0,0.3412829723107592,0.0,0.0
23,5,"[ 0.          8.53714205  9.71481546  0.          4.42042457  5.17919131
  0.         19.53735721  0.        ]",[1.    0.518 0.479 0.002],-1.0,,"[ 0.          3.73940384  5.40835725  0.          5.64135107  3.80158701
 12.20607765 19.53735721  1.        ]",0.0,1.0,170.1285553054416,21918.58,0.0,5181.88,16736.7,0.0,5099.75,16560.16,21659.91,41.0,42.0,0.0,14.0,27.0,0.0,17.0,25.0,0.0,0.0,0.0,1.1727291699790046,0.0,0.5090566998409568,0.0,0.0
23,7,"[ 0.          8.85338229  9.36832465  0.          4.60974477  3.60719742
  0.         19.62589807  0.        ]",[1.    0.083 0.917 0.   ],-1.0,,"[ 0.          6.60473357  8.30855879  0.          6.76329346  5.57885261
 12.20607765 19.62589807  1.        ]",0.0,1.0,225.9381660607889,18842.82,0.0,7096.48,11746.34,0.0,6997.02,11710.48,18707.5,8.0,7.0,0.0,3.0,5.0,0.0,3.0,4.0,0.0,0.0,0.0,0.9418151326431439,0.0,0.4155903061926683,0.0,0.0
23,9,"[ 0.          0.         10.06080645  0.          0.          5.38038166
  0.         19.74257728  0.        ]",[1.    0.82  0.169 0.011],-1.0,,"[ 0.          0.          7.63922821  0.          0.          3.28129487
 12.20607765 19.74257728  1.        ]",0.0,1.0,318.4045837669804,23622.48,0.0,0.0,23622.48,0.0,0.0,23406.38,23406.38,14.0,53.0,0.0,0.0,14.0,0.0,17.0,36.0,0.0,0.0,0.0,1.7320508075688772,0.0,0.6666666666666666,0.0,0.0
23,11,"[ 0.          8.91953329  9.40277189  0.          0.          3.09024537
  0.         20.69023467  0.        ]",[1.    0.    0.678 0.322],-1.0,,"[ 0.         12.53582198 12.23493312  0.          6.51274612  5.61747861
 12.20607765 20.69023467  1.        ]",0.0,1.0,790.5802853398202,19617.52,0.0,7475.6,12141.92,0.0,7475.6,12120.93,19596.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936645279655892,0.0,0.41262164296676307,0.0,0.0
23,13,"[ 8.88955998 11.49777239 12.05581019  0.          5.47739344  5.41897612
  0.         19.84744224  0.        ]",[0.912 0.664 0.    0.336],-0.911695,,"[11.15320888 12.58387275 10.02924224  4.78787756  7.37685016  7.77497023
 12.11362836 19.84744224  1.        ]",0.0,0.912,288.2754031796383,278308.23,7254.83,98733.34,172320.07,7254.83,98495.12,172095.42,277845.36,1394.0,2040.0,59.0,748.0,587.0,0.0,1477.0,563.0,7254.83,59.0,0.0,0.8913937239821097,1.7053354572762098,0.3954014920051715,0.07820282569437491,0.0
23,15,"[ 9.98924126 11.56881728 10.02355414  3.40613009  6.33993422  7.57575927
  0.         19.74537256  0.        ]",[1.    0.071 0.    0.929],-0.99992,,"[ 8.8837669   6.4697594   9.47221436  8.70838919  8.87993362  5.54504785
 12.20599764 19.74537256  1.        ]",0.0,1.0,297.6229899112318,152631.77,21818.91,106313.09,24499.78,21789.76,105747.33,22550.44,150087.52,108.0,497.0,17.0,84.0,7.0,58.0,293.0,146.0,21818.91,7.0,58.0,0.943988459315548,4.08363280399953,0.3690545529465314,0.42885390112425487,0.0013359970777642172
23,17,"[ 8.46200843  8.14090417  9.95361718  7.30178419  7.84213121  5.34660552
  0.         20.5867306   0.        ]",[0.999 0.004 0.374 0.622],-0.999345,,"[13.22090396 12.77769612 13.8369656   7.691523    7.07715739  0.99488253
 12.20542243 20.5867306   1.        ]",0.0,0.999,588.9128721494959,33424.18,6212.49,5975.64,21236.04,4730.55,3431.02,21027.15,29188.72,70.0,428.0,47.0,10.0,13.0,67.0,352.0,9.0,5975.64,10.0,9.0,0.7847338094525838,1.4603208448680232,0.304378538045971,0.5363458430393805,0.42583221211451827
23,19,"[11.82436515 11.78979588 13.64713364  6.28581613  6.04063958  0.8739769
  0.         20.33920825  0.        ]",[0.489 0.368 0.005 0.628],-0.488805,,"[10.45901241 10.71577813 13.76500845 10.94329891  9.90593209 11.66111553
 11.49029123 20.33920825  1.        ]",0.0,0.489,461.5894411898033,1114427.21,137073.85,132317.71,845035.66,136537.94,131898.54,845034.26,1113470.75,2889.0,1635.0,1433.0,1386.0,70.0,121.0,466.0,1048.0,132317.71,70.0,121.0,1.1040339149728489,32.22086481287096,0.4263583044929574,0.35619475766389447,0.0031679054905044968
23,21,"[ 9.3398371   9.73543147 13.56804925  9.53623908  8.86796689 11.46181382
  0.         19.81723538  0.        ]",[0.987 0.151 0.    0.849],-0.98725,,"[10.92113849  8.13662266  9.52865041  8.4344241   8.94917179  7.89197399
 12.19324573 19.81723538  1.        ]",0.0,0.987,191.1155401480931,925033.95,25233.3,24004.96,875795.69,11381.55,16905.13,780779.43,809066.11,3842.0,2214.0,680.0,213.0,2949.0,50.0,702.0,1462.0,24004.96,213.0,50.0,1.5937600987366143,5.931392078668664,0.6138806977480845,0.07785106697975788,0.295765125207457
23,23,"[ 9.62948013  8.70013454  9.99836266  7.02797959  7.91135241  7.69275281
  0.         20.79829114  0.        ]",[0.976 0.096 0.069 0.834],-0.97568,,"[12.38358532 13.40628692 14.75415582  8.06780408  7.32375987  5.83232891
 12.18145715 20.79829114  1.        ]",0.0,0.976,860.872476302718,49242.91,16332.28,8729.8,24180.83,15205.53,6002.72,21989.43,43197.68,114.0,248.0,64.0,35.0,15.0,128.0,61.0,59.0,8729.8,15.0,59.0,0.47067739690122185,2.1925960049487836,0.20918111189340086,0.5318410305158651,0.31238745446631067
23,25,"[11.05222099 12.36841964 14.5603475   6.66165606  6.28690606  5.63367159
  0.         20.34662826  0.        ]",[0.407 0.814 0.    0.186],-0.407125,,"[11.52059003  9.74522166 12.31217428  8.66496911 11.36797967 10.26556549
 11.30744991 20.34662826  1.        ]",0.0,0.407,616.0047227781358,2406028.58,63863.75,235789.15,2106375.67,63082.91,235252.67,2106096.98,2404432.56,6151.0,26435.99,337.0,1951.0,3863.0,10.0,2816.0,23609.99,63863.75,337.0,10.0,1.4125522316244614,15.011946153062656,0.5659428280742873,0.07962966508070324,0.012226654400970816
23,27,"[10.20983417  8.87530546 12.11492525  7.25838671 10.3299446  10.06626956
  0.         20.32163065  0.        ]",[0.361 0.745 0.    0.255],-0.36124,,"[ 8.73399296  9.55799161  8.92767619  8.40908064  9.09784325  7.94187386
 11.18787377 20.32163065  1.        ]",0.0,0.361,748.4789104861394,272484.8,28587.03,37787.55,206110.23,27168.06,7152.13,182575.63,216895.82,1016.0,2914.0,115.0,330.0,571.0,16.0,285.0,2613.0,28587.03,115.0,16.0,1.1003516236225386,6.719726840907192,0.434331733941426,0.3147371523108812,0.04963684580035066
23,29,"[ 8.14943574  8.74869313  8.81218489  7.00265331  8.05999116  7.74264866
  0.         20.69674379  0.        ]",[0.996 0.124 0.143 0.733],-0.99609,,"[13.74147816  9.27970299 12.02733894  6.83291922  6.50325077  3.32644304
 12.20216    20.69674379  1.        ]",0.0,0.996,726.2952742892683,23042.82,4558.97,9465.71,9018.14,3460.43,6301.45,6714.58,16476.45,292.0,207.0,31.0,248.0,13.0,20.0,101.0,86.0,4558.97,13.0,20.0,0.35320557584037,1.0716409880946243,0.14196005523629485,0.5935432381974082,0.24096232262989237
23,31,"[12.34313258  9.09245486 11.8925186   5.42912317  5.46792385  3.1350306
  0.         20.57157638  0.        ]",[0.261 0.204 0.542 0.254],-0.26087,,"[11.92767813 11.09119984 12.33339465 11.04012433  6.76124861  5.35517497
 10.86235873 20.57157638  1.        ]",0.0,0.261,751.0291640758886,384918.24,229605.33,9122.95,146189.97,229378.38,8886.98,146167.98,384433.33,3171.0,2830.0,2968.0,73.0,130.0,2478.0,105.0,247.0,9122.95,73.0,105.0,0.8676426452423499,2.2913404342994697,0.38186875611466414,0.07110302177418248,0.025865536915142706
23,33,"[10.52066345 10.15626272 12.14150111  9.63305946  5.7253017   5.15691263
  0.         20.57897118  0.        ]",[0.63  0.383 0.032 0.585],-0.629695,,"[11.78424982 13.50537592 14.30479559  8.05545719  6.42697872  2.21515976
 11.74356088 20.57897118  1.        ]",0.0,0.63,736.7990467201663,266054.61,52332.77,26056.4,187665.44,37072.71,25750.87,187492.81,250316.4,1208.0,1256.0,743.0,39.0,426.0,1096.0,66.0,94.0,26056.4,39.0,66.0,0.9778520602869164,6.544383438721105,0.4049520510093774,0.2938088537537463,0.011725718057751688
23,35,"[10.48855892 12.46784979 14.1088311   6.64932116  5.39186779  2.03964127
  0.         20.84491508  0.        ]",[0.003 0.783 0.    0.217],-0.00256,,"[12.19380184 13.79167764 12.96482014  9.24092719 10.04296486 10.76856717
  6.24027585 20.84491508  1.        ]",0.0,0.003,1002.9533423987301,1637615.86,36672.64,260065.01,1340878.21,35901.38,259846.39,1340871.52,1636619.3,8273.0,10546.0,288.0,1718.0,6267.0,365.0,1692.0,8489.0,36672.64,288.0,365.0,1.2777669332990986,8.620347176146902,0.5309367118611077,0.06718176263876682,0.021030937505453706
23,37,"[10.78671937 12.75362336 12.76571185  7.83411192  9.00498802 10.56926821
  0.         20.51394459  0.        ]",[0.242 0.521 0.    0.479],-0.24207,,"[10.24527636 13.39710597 13.40531082  8.67490907  9.82207612  8.45333823
 10.78756496 20.51394459  1.        ]",0.0,0.242,628.7306949427942,793767.95,50897.37,353944.2,388926.38,48373.08,345801.6,350007.2,744181.87,1911.0,38138.0,165.0,609.0,1137.0,1238.0,34459.0,2441.0,50897.37,165.0,1238.0,0.7025506514128057,11.964041851167629,0.2839024595706256,0.19236366245323966,0.04959568637829426
23,39,"[ 8.8389382  12.35914253 13.2181564   7.26832141  8.78411889  8.25408164
  0.         20.72434107  0.        ]",[0.043 0.868 0.    0.132],-0.04324,,"[12.22738822 11.24915387 16.11809575  5.76772278  9.31381303  1.34140867
  9.06519899 20.72434107  1.        ]",0.0,0.043,821.8949633756765,802045.72,8329.81,239609.0,554106.91,6896.66,233080.28,550264.63,790241.58,4499.0,9861.0,192.0,3186.0,1121.0,646.0,4527.0,4688.0,8329.81,192.0,646.0,1.0246694826037934,1.9580224960990051,0.45365418819266307,0.031157114085715712,0.17205074305416324
23,41,"[10.82028896 10.21119852 15.91893783  4.37020597  8.27592131  1.19817289
  0.         20.59222733  0.        ]",[0.003 0.749 0.    0.251],-0.00316,,"[ 9.64217508 11.6725236  10.32531329  9.51549161  7.99597517 10.58205325
  6.45047042 20.59222733  1.        ]",0.0,0.003,842.6519696539602,8275441.81,50102.6,31132.3,8194206.91,50024.54,27205.16,8194204.6,8271434.3,4696.0,40020.01,778.0,534.0,3384.0,1555.0,2390.0,36075.01,31132.3,534.0,1555.0,1.7065505625682922,7.819257784240993,0.6576144047588923,0.011286031869276113,0.12614358720685592
23,43,"[ 8.24081225 10.63449164 10.12667669  8.10860454  6.95853309 10.38275524
  0.         20.54704834  0.        ]",[0.222 0.549 0.    0.451],-0.221745,,"[13.49176833 12.27644875 14.61479217  7.4084537   9.74472616  4.83772101
 10.69986799 20.54704834  1.        ]",0.0,0.222,885.6603145938759,107003.92,7113.56,42593.39,57296.97,3791.62,41542.3,25000.14,70334.06,644.0,2843.0,53.0,190.0,401.0,136.0,2071.0,636.0,7113.56,53.0,136.0,0.7232970751472181,1.672128236700482,0.31265776680580176,0.19943830095196513,0.46698699385399156
23,45,"[12.08467414 11.24696102 14.41802361  6.00320693  8.70677687  4.64016377
  0.         20.45835108  0.        ]",[0.133 0.846 0.    0.154],-0.13264,,"[ 9.93344655 13.06687566 15.47649164 10.04781098  7.93167329  7.93501472
 10.18599375 20.45835108  1.        ]",0.0,0.133,553.0632874595053,2087032.48,177538.91,82688.37,1826805.2,177135.19,76645.64,1826702.64,2080483.46,9464.0,4202.0,1982.0,545.0,6937.0,1020.0,485.0,2697.0,82688.37,545.0,485.0,1.409751904922253,20.768195115320726,0.5571281541978367,0.11886020575971103,0.07307835430786691
23,47,"[ 8.52905512 12.0306631  15.27786456  8.6408301   6.89427197  7.73579007
  0.         20.53108738  0.        ]",[0.189 0.775 0.    0.225],-0.189485,,"[10.51993621 12.744207   13.72287928  6.3488632  10.81938068 10.79088565
 10.54265362 20.53108738  1.        ]",0.0,0.189,641.4064911513987,4497917.48,10715.69,168807.27,4318394.53,5058.66,167821.66,4316106.71,4488987.03,8087.0,5080.0,76.0,746.0,7265.0,23.0,207.0,4850.0,10715.69,76.0,23.0,1.6292084553980595,2.5188524205501865,0.638470114162395,0.007147100884563137,0.5279202739160987
23,49,"[ 9.12249557 11.70615766 13.53019336  4.94712772  9.78136101 10.59158659
  0.         20.39982925  0.        ]",[0.164 0.707 0.    0.293],-0.164355,,"[11.48812363 11.60717431 13.07851655  6.34280537  9.57574539  6.83800948
 10.40037651 20.39982925  1.        ]",0.0,0.164,639.6469400979836,939885.31,9297.8,139015.17,791572.34,9158.03,121315.44,751774.76,882248.23,9931.0,8656.0,157.0,981.0,8793.0,115.0,5356.0,3185.0,9297.8,157.0,115.0,1.3381872819487404,2.185560242578082,0.554872338626082,0.02967745075194334,0.015032588354234155
23,51,"[10.08114144 10.57614409 12.88914563  4.94110248  8.53781578  6.63894233
  0.         20.35281953  0.        ]",[0.376 0.821 0.    0.179],-0.37595,,"[ 8.77575871  8.36690315 11.00917278  7.73423139  6.98749924  8.31875645
 11.22778682 20.35281953  1.        ]",0.0,0.376,615.8227814030076,465069.9,24026.16,44290.9,396752.84,23887.24,39187.71,395989.55,459064.5,848.0,1361.0,207.0,416.0,225.0,278.0,586.0,497.0,24026.16,207.0,278.0,1.351983768926512,5.6476392348533855,0.5342948518778217,0.1549841862481317,0.0057820309196308095
23,53,"[ 0.          0.         10.81264276  0.          0.          8.11950663
  0.         20.46088134  0.        ]",[0.601 0.543 0.    0.457],-0.601325,,"[ 0.          0.         13.95341391  0.          0.          6.23146146
 11.69746124 20.46088134  1.        ]",0.0,0.601,690.4058205725278,53001.86,0.0,0.0,53001.86,0.0,0.0,49643.49,49643.49,598.0,592.0,39.0,69.0,490.0,8.0,103.0,481.0,0.0,39.0,8.0,1.7320508075688774,0.0,0.6666666666666666,0.0,0.0
23,55,"[ 0.          0.         13.75411109  0.          0.          6.03259149
  0.         19.83085602  0.        ]",[1.    0.848 0.    0.152],-1.0,,"[ 0.          0.          9.43528905  0.          0.          4.34827167
 12.20607765 19.83085602  1.        ]",0.0,1.0,208.40850132034944,940862.28,0.0,0.0,940862.28,0.0,0.0,940446.48,940446.48,3912.0,1978.0,0.0,0.0,3912.0,0.0,0.0,1978.0,0.0,0.0,0.0,1.7320508075688772,0.0,0.6666666666666667,0.0,0.0
23,57,"[ 0.          9.21592215  9.38519404  0.          0.          4.15181556
  0.         20.84460872  0.        ]",[1.    0.    0.504 0.495],-1.0,,"[ 0.          9.99405671 12.7433452   0.          7.01814466  3.46548388
 12.20607765 20.84460872  1.        ]",0.0,1.0,933.9536388026362,22027.24,0.0,10054.97,11972.27,0.0,10054.97,11909.72,21964.69,5.0,9.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.8758120719943657,0.0,0.36234740863282616,0.0,0.0
23,59,"[ 8.8358466   8.95608384 12.56069107  0.          5.9817203   3.27305063
  0.         19.93718799  0.        ]",[0.988 0.892 0.    0.108],-0.988395,,"[10.84038685 11.40709663 10.64314289  7.21242706  6.70058796  9.81215977
 12.19440484 19.93718799  1.        ]",0.0,0.988,393.70951497391496,300176.13,6875.37,8149.05,285151.7,6875.37,7753.93,285126.31,299755.61,135.0,3195.0,0.0,57.0,78.0,0.0,2452.0,743.0,6875.37,0.0,0.0,1.6020244982287306,1.6161387989647085,0.6180290202076479,0.06871335838729081,0.0
23,61,"[ 9.68945861 10.42499514 10.72054171  5.80758428  5.66477282  9.61286825
  0.         19.78507507  0.        ]",[1.    0.022 0.004 0.974],-0.99981,,"[ 9.34281147  9.41821885  4.21750121  7.20047856  8.40938306  5.78734487
 12.20588763 19.78507507  1.        ]",0.0,1.0,280.60962930717477,110685.57,16477.31,33977.83,60230.43,16145.5,33690.31,45275.42,95111.23,628.0,2999.0,155.0,299.0,174.0,367.0,2484.0,148.0,16477.31,155.0,148.0,0.596879132990098,3.8731908237039145,0.2635279979735991,0.4465977814452236,0.020137388930596134
23,63,"[ 8.46404509  8.87598604  9.60125327  5.79566305  7.37173309  5.58871727
  0.         20.67729907  0.        ]",[1.    0.002 0.281 0.716],-0.99999,,"[10.65650836 12.78035151 14.08974722  6.5756804   7.44021586  4.78102234
 12.20606765 20.67729907  1.        ]",0.0,1.0,946.9245547946923,28863.15,5068.07,8746.39,15048.69,4740.2,7157.0,14782.3,26679.5,108.0,248.0,55.0,53.0,0.0,91.0,155.0,2.0,5068.07,0.0,2.0,0.5246279040111717,1.191311094947482,0.2305273910389776,0.526768907759548,0.06469326587833235
23,65,"[ 9.4854154  11.74638313 13.90633387  5.17285571  6.40322994  4.58356689
  0.         20.80978033  0.        ]",[0.126 0.604 0.    0.396],-0.12557,,"[15.03258644 11.71786428 12.89624676  6.35848562  2.36006997  7.20981652
 10.13122056 20.80978033  1.        ]",0.0,0.126,924.3767720577038,1235409.81,13340.71,126897.73,1095171.36,13165.29,126294.94,1095074.5,1234534.73,3862.0,4761.0,136.0,1319.0,2407.0,194.0,4068.0,499.0,13340.71,136.0,194.0,1.443727131025821,3.135895091716733,0.5837904421134861,0.0323958330879694,0.013149225191162905
23,67,"[13.62547306 10.68130861 12.70708458  4.95669876  1.48088272  7.01067595
  0.         20.43464654  0.        ]",[0.338 0.266 0.501 0.233],-0.338025,,"[11.72027829 14.564778   14.32826765 12.67672982  8.64760962  4.76291082
 11.12145202 20.43464654  1.        ]",0.0,0.338,681.0903039607357,1201789.63,827068.25,43536.88,331184.51,826927.12,43533.48,330077.1,1200537.71,7094.0,23608.0,5555.0,461.0,1078.0,10153.0,13399.0,56.0,43536.88,461.0,56.0,0.9894011827352248,10.934819715908109,0.43464698752659126,0.1086801189988634,7.809470958863862e-05
23,69,"[10.31337043 13.52833768 14.13373897 11.2696251   7.60987357  4.56548912
  0.         20.08431817  0.        ]",[0.172 0.934 0.    0.066],-0.171775,,"[10.08911993 10.23824088 13.21442385  8.86684776 12.81222437 11.57946241
 10.44453195 20.08431817  1.        ]",0.0,0.172,449.2663512473872,2235716.77,108534.42,752398.02,1374784.32,30131.83,750380.99,1374689.22,2155202.04,8028.0,10402.0,667.0,5950.0,1411.0,82.0,641.0,9679.0,108534.42,667.0,82.0,0.8496004291637274,25.512326927151737,0.3775820869187383,0.14563707906525208,0.7223753533671622
23,71,"[ 8.72077588  9.22853109 13.02249855  7.46016814 11.77417319 11.38016087
  0.         20.17857029  0.        ]",[0.989 0.14  0.126 0.734],-0.988755,,"[ 8.68715975 12.16331965 12.22316218  6.75844786  8.94464084 11.06929944
 12.194769   20.17857029  1.        ]",0.0,0.989,595.5538222740911,687945.86,7864.37,140036.5,540044.99,6127.93,10182.57,452478.87,468789.37,2118.0,531.0,74.0,1910.0,134.0,72.0,437.0,22.0,7864.37,74.0,22.0,1.2083616344649042,1.8486151998240217,0.5157194782740606,0.03429500978463625,0.2207983601992276
23,73,"[ 8.52795624 11.14828692 12.09166037  5.3549079   7.90682253 10.86999927
  0.         20.64676987  0.        ]",[1.    0.03  0.166 0.804],-1.0,,"[13.16034801 12.15917036 14.17658239  5.23796606  7.31920583  5.09812455
 12.20607765 20.64676987  1.        ]",0.0,1.0,707.6289240395167,308373.47,5263.75,72158.51,230951.21,5053.11,69443.76,178377.04,252873.9,1743.0,523.0,5.0,1453.0,285.0,10.0,512.0,1.0,5263.75,5.0,1.0,1.1277247418310345,1.2373080435017292,0.48790937387274813,0.05120819894136808,0.04001709807646647
23,75,"[11.79525897 11.15438042 13.98081626  3.84709909  6.28235751  4.90016721
  0.         20.36090823  0.        ]",[0.192 0.786 0.    0.214],-0.191895,,"[10.14214503  8.50010886 14.07503925  9.93874425  6.22165821  9.09480787
 10.55529177 20.36090823  1.        ]",0.0,0.192,643.6156949904205,1382955.24,132666.95,70402.26,1179886.03,132621.09,69868.22,1179752.71,1382242.02,1224.0,7399.0,572.0,250.0,402.0,3287.0,488.0,3624.0,70402.26,250.0,488.0,1.3522441630390698,17.68238837262773,0.5348371554430544,0.15272134187076075,0.00758555194108812
23,77,"[ 8.73744065  0.         13.88038979  8.53177876  0.          8.89552902
  0.         19.68553745  0.        ]",[0.997 0.548 0.    0.452],-0.99661,,"[10.66500656  0.          6.1190324   6.76193821  0.          6.24367854
 12.2026819  19.68553745  1.        ]",0.0,0.997,298.82241872833896,1085630.81,11303.39,0.0,1074327.42,6230.93,0.0,1067029.15,1073260.08,3366.0,11258.0,53.0,9.0,3304.0,91.0,310.0,10857.0,0.0,9.0,91.0,1.7050716392298382,0.0,0.6597254549177727,0.0,0.0
23,79,"[ 9.43358858  8.66200972  8.97298146  5.35838582  0.          6.04480331
  0.         19.87450859  0.        ]",[1.    0.891 0.013 0.096],-1.0,,"[10.23644402 13.10261915 11.57914457  7.15949815  7.09810259  5.80142019
 12.20607765 19.87450859  1.        ]",0.0,1.0,351.64406600012194,26796.82,12711.69,5778.14,8307.0,12500.31,5778.14,7886.08,26164.53,25.0,46.0,13.0,5.0,7.0,20.0,0.0,26.0,5778.14,5.0,0.0,0.39282385442865114,1.3846139721591009,0.17249677169525898,0.6468834734867794,0.0
23,81,"[ 9.33598303 12.07831918 11.45754531  5.75477869  6.06155292  5.60278315
  0.         20.32281567  0.        ]",[0.963 0.628 0.    0.372],-0.96278,,"[10.59352476  9.98847283 12.34920738  7.21627797 10.33629943  6.01900536
 12.16814749 20.32281567  1.        ]",0.0,0.963,449.7089781816173,282975.29,11652.46,176441.11,94881.72,11337.77,176013.06,94611.54,281962.37,1960.0,1395.0,28.0,1276.0,656.0,37.0,1235.0,123.0,11652.46,28.0,37.0,0.873529294132797,2.739051528773623,0.3882285976277293,0.12353509735779403,0.02700631454645619
23,83,"[ 9.59015655  9.07497193 12.19169518  5.81142646  9.29830243  5.82023802
  0.         20.12014562  0.        ]",[0.942 0.655 0.    0.345],-0.941815,,"[10.22787169 10.4838817  13.88867684  6.56257263  6.09772974 10.84544791
 12.14613154 20.12014562  1.        ]",0.0,0.942,484.25842476380006,232083.79,14952.25,19651.41,197480.13,14619.16,8732.94,197144.08,220496.18,1453.0,12732.0,19.0,163.0,1271.0,147.0,12091.0,494.0,14952.25,19.0,147.0,1.345020963989779,3.51470704221301,0.5243160383296624,0.19327825523704176,0.0222769148455918
