"alpha","beta","mu_s","mu_i","mu_a","sd","beta_2","tau","r0","r1","lM0mu_s","lM0mu_i","lM0mu_a","lM1mu_s","lM1mu_i","lM1mu_a","lMwmu_s","lMwmu_i","lMwmu_a","irphi"
793.18067792836,9.66101021143894,12.7771731374917,13.3385086283968,9.14160177393447,1.50253488898347,1.96055757014357,0.057757065765541,0.0288925529726205,0.487724710376351,-5.25737235641236,-4.23686414413977,-5.19175045097604,-4.05821203885811,-4.63562897144648,-4.5956453776942,-5.97666087520987,-4.94994319480753,-4.61904797686394,0.130719338562423
529.711212715389,9.54088884198688,12.1684582416709,12.6147459563874,9.39634103030725,1.47235395181906,1.90541724298646,0.0609076595361095,0.0350740107940032,0.378657465063411,-5.22142757708133,-4.15095718199168,-5.19393121163849,-4.13182478705535,-4.4466420890254,-5.00628908256365,-7.14287680030508,-6.10251907141481,-4.77633008292067,0.108554114629804
660.863277006157,7.69796594185128,12.0017664115875,12.3419504057736,9.72291078647853,1.49062728716259,2.10850759020277,0.0642885529613912,0.0233195206191894,0.455129360506351,-5.92197448079454,-4.18578830423762,-4.51825912220188,-3.81796743198255,-4.60420546505528,-4.68065480427129,-6.81320543569195,-5.20705040290058,-4.94947251172904,0.132996326305316
760.907103740749,8.44247021272301,12.2399953746814,12.4765975158955,8.68805863655109,1.52156957681462,1.7546499121363,0.0428389557748429,0.0235165855541365,0.224656823753835,-4.77312969012072,-4.21451216881186,-6.07788057845808,-4.24231893314551,-4.70686404488429,-4.8484399321135,-7.19183657867135,-5.53184883420196,-4.8505143564972,0.161071017585729
662.034452812413,8.6902394608541,11.6637472097199,11.9817168115315,10.474151812864,1.33484246225239,2.01990564213392,0.0857090449355022,0.0325669367195446,0.460612103331235,-5.20033921024825,-4.3355657848977,-4.526557513518,-3.84864518382675,-4.56142595351826,-4.48149400976279,-6.96704695236495,-5.34407600907358,-4.78302450679597,0.183748795077578
585.450505453363,9.93977386056584,13.2775978480273,13.8505814268592,10.2315631315341,1.75391457365398,2.14520949795521,0.0645684298391705,0.0225690282599012,0.243597027288965,-4.64064210539959,-4.18997655075473,-4.35355719897889,-3.83224217019122,-4.60800144605916,-4.78907627293337,-6.82574280749232,-5.0967570009048,-5.23760146591541,0.169731473034485
890.960418279774,9.14915317568885,13.1147814421736,11.3837747875106,9.63532953137355,2.01066620352603,1.90951108935119,0.0536580150578265,0.04241357277765,0.573364578591232,-5.18889220774535,-4.10073632750782,-4.31533781599517,-4.15538473000651,-4.66571861266939,-4.95934099737817,-6.49210871914777,-5.38494421837824,-5.22655146610657,0.0745303843057459
556.500791840363,8.81537741520216,13.4927816248943,13.3045437833246,10.187616642202,1.65257190674657,2.02091221605201,0.0795764556638575,0.0199879160564069,0.319231005882201,-4.81069569317592,-4.00865204766847,-4.4504506541307,-4.17649202690447,-4.82940919395737,-5.23594362923478,-6.49835546449499,-5.21144017675084,-5.02335973447641,0.106036568981162
624.459873607035,8.60986490105536,12.2893948616408,12.5392240489103,9.50450670782787,1.26091593305622,1.88170442934245,0.014239982697544,0.0617930386003111,0.525154243061123,-4.97995176780637,-4.00159493541322,-4.19165020969685,-4.06229793135248,-4.76450554403228,-4.55693573182429,-7.06440855513808,-5.21397263887805,-5.04540532595322,0.0718290178860741
849.09999571281,7.19631103120415,12.4482775882306,12.1170090097886,9.89554172920236,1.50506461865328,2.09648814804832,0.0501509828659546,0.0342113609677005,0.284457736286116,-5.66641753572103,-4.16773930155091,-4.36186614705664,-3.89595009201541,-4.9295221404511,-5.12597365944117,-7.18602430283973,-5.33339020550689,-4.68252858009474,0.0873593911535657
934.711147562399,7.87620730132192,11.8260682213643,12.263125658359,10.6673723858847,1.50463171356012,2.01204726771039,0.0732889577410508,0.0273606748671213,0.345048801946312,-5.801495973606,-3.91970481763686,-4.60079992714552,-3.8649883977413,-4.55271215212094,-5.05722495191658,-7.00496198389977,-5.22375993576482,-4.8353084867554,0.108642568059256
788.264678976351,8.74017557712452,11.7651624904204,12.5696500339617,9.60742298463133,1.31825418924616,1.80729702710757,0.0419058548877873,0.0347804977368535,0.229804927914658,-6.68196377787244,-4.04864273607943,-4.49446218299088,-4.27765897232624,-4.8958584995264,-4.6823952145924,-6.90477826669738,-5.80951880404889,-5.01161481631694,0.139172743079306
968.259768184093,8.68534926348636,12.5393528675086,13.4428311777753,10.7562861160974,1.24730937052142,2.01582269953147,0.062032710474765,0.0346160164852801,0.224206666038038,-5.12493374943988,-4.1922308736953,-4.43576754118293,-4.36112211147472,-4.96244825701444,-4.9575808593562,-6.60833608105925,-5.34882747443263,-4.957023117725,0.200078432159802
698.390541629249,7.77239160056788,11.9366958957111,12.8337421345852,10.2021218304132,1.55938160427247,2.13092728979386,0.0607653398414369,0.0280416507634462,0.649286702927769,-5.66001823217629,-4.15987333037929,-5.03799971378062,-4.28266158731275,-4.83963452790235,-4.67565670108627,-5.29055549280039,-4.82055276925854,-4.74158661001993,0.161621021333178
930.69596946664,8.45158757857251,12.5548283054543,12.6391701082253,9.95649732110138,1.3112307355262,2.06544518693808,0.0592357147293172,0.0266460220415066,0.308541597111759,-5.27645821480177,-4.13765242569556,-5.48240287345944,-3.76369129740488,-4.7643551491723,-4.53390323804153,-6.90865799176875,-5.45929240502268,-4.98041013999348,0.17598573694124
901.777150134845,8.27483602075007,11.811452433725,11.8181551203055,10.4160156249971,1.43437918067353,1.99783658737118,0.067567945325826,0.0193937617649802,0.236914247451205,-5.42938610537081,-4.3773303517053,-4.25540113536721,-4.30528498441459,-4.82227134001739,-4.64908438602215,-6.9044296050305,-5.01332223006604,-4.92340410832515,0.179946294243265
725.797900760629,9.26542116785632,12.9864027293155,12.2866615824449,9.36934588297949,1.1332558326676,1.85370075044993,0.090841242173911,0.0288551290188192,0.197984573042875,-4.98270370339312,-4.30310486279557,-4.6755951936306,-4.21391582047591,-5.07231526882615,-4.91519802625545,-7.31394556171654,-5.33666064764839,-5.12488403423743,0.184726990740732
833.686284078712,7.82791960998265,13.0028165630974,12.4374212792613,10.0981288141498,1.74961112180313,1.99377387794627,0.0711767276095304,0.0240320237178334,0.245934307845596,-5.15449907061583,-4.18949020086413,-4.87758628465913,-3.98047038839535,-4.69132750360527,-4.84672040293634,-6.99139556716582,-5.83247844050711,-4.96140119230266,0.169230286767411
445.60184236949,8.02151853680634,12.8832970931976,13.2589373069565,10.3678228837944,1.48527246950133,2.06142115718666,0.0816833891314074,0.0224774706716702,0.387668752858534,-4.78669357563165,-4.25060182781237,-4.4729254789811,-4.10069405591566,-4.27526493136716,-5.06735528825109,-6.92883299680562,-5.56645794049868,-4.51196429935498,0.14640591603506
706.48206437502,9.6357874564741,12.4443338144917,12.767330583678,9.53809321270747,1.52932483349747,2.04613084427066,0.06573564936881,0.0214437146404503,0.302096073945068,-5.74083797267258,-4.31324520183631,-4.1824042252132,-4.02560336337267,-4.58667955401626,-5.89189835143253,-6.81410434772019,-5.7269221042564,-4.59039362747262,0.168996946219393
803.646299562902,8.67761064306934,12.5776806455379,13.3871653924362,9.90887250503857,1.40785603488759,2.01006779883029,0.0848045797551823,0.0402944065776638,0.332518758252951,-4.6052617935628,-3.8692074422138,-4.51901923558573,-4.04524972333922,-4.65475391545749,-4.39460376343605,-6.53939366834903,-5.95510744399187,-5.11686807106205,0.122802248217523
835.760552134116,8.59278629002084,12.7858253433934,13.2804632542137,10.2195029897603,1.24796966401827,1.92463543773439,0.0698570485390815,0.0165061428990954,0.496638806760318,-4.64265603358769,-4.11249767342489,-4.38577893368617,-4.22120717846655,-5.07874782491793,-4.83262610560331,-5.95824343601094,-4.78539929041912,-4.71704750104772,0.110435036841621
645.484345134199,10.91548418181,12.1220775541446,13.4200401838627,8.83026284821064,2.47191537769904,2.09668847084432,0.0427607763015606,0.0351395090478963,0.464725667864689,-5.84003177964753,-4.19511079071275,-4.52666385330861,-3.92924624651738,-4.70974004900836,-4.82934724571579,-6.33903139023678,-5.20609751669477,-4.732931107227,0.15096254576243
728.026824380809,9.65900412929879,12.3253211112802,12.828950383215,9.74127306341983,1.20390866036338,2.05038256046844,0.0849045656607744,0.0328601478435317,0.271596890038689,-5.25836047813427,-4.96019390304644,-4.18055488931785,-3.98305143661667,-4.63221691212352,-5.33808887484305,-6.26743528029849,-5.2038534575279,-5.00881537259186,0.251161460991626
694.655888163828,8.80595959049133,12.2698841873571,12.4151103610007,9.58665467570157,1.33450868178584,2.07350447486709,0.0517566291397891,0.0298464791236535,0.4907633202567,-5.76608650351837,-3.94702948037699,-4.70171605537306,-4.10485368739988,-4.19038074272771,-4.68722181915566,-6.51022806635652,-5.98345453758858,-5.36263228817478,0.0785876078030106
922.741037109254,10.5993888109476,13.0951405626323,13.5009661505461,9.16613694279042,1.83153561803616,2.00386234728362,0.0479805283631223,0.0236945513257496,0.449061707495282,-4.79644127340361,-4.06943480374175,-5.04682851743693,-4.10850499068784,-4.42147752526804,-4.53966002800893,-6.49730751540126,-5.17986977232897,-4.45991800374725,0.142146759915677
695.921739300083,11.2888655583068,11.2179289959917,12.8669671317791,10.0443260419517,1.48893381309745,2.04263191208014,0.0535398089844832,0.0280169660308792,0.284451046121548,-5.81275725273393,-3.93542545332742,-4.14734256553252,-4.0840096586658,-4.47213823749222,-5.02457411341363,-6.12146241340156,-4.9274970917411,-4.68532188214304,0.136445347692575
674.905192717465,10.243887410295,13.5709725404566,13.8275164944065,10.0125530972332,1.59862761737303,2.08398922606683,0.0770284036016397,0.0229896944990489,0.266560837613777,-4.4695411790285,-4.13814200121475,-4.23729125001638,-3.90056337521023,-4.78208750938966,-4.76380520284735,-7.16972938054822,-5.14754166190837,-5.44277515269148,0.192044863241024
737.163413296896,8.60735221717432,12.0839500283294,12.4776554848016,9.85987857083723,1.25915483607359,1.85356774157798,0.0182203761960649,0.0255700420412869,0.366631351304686,-5.55956817486718,-3.81898670021008,-4.4959729064785,-3.92280830475911,-4.84608417664739,-4.34264121004369,-6.6830607030605,-5.66767258072324,-5.34194365655458,0.102845185827814
765.040861621808,8.33653191966476,12.0173450239586,13.1267477245162,9.26092947617345,1.938174703241,1.95562585087486,0.0600431753444694,0.0380243059595276,0.265343035998877,-5.8537243751687,-4.31459827407022,-4.71388257819824,-4.26542142330339,-4.60442577637033,-5.17655717098698,-6.42707295593807,-5.72084388732548,-5.03320431083399,0.135497110017298
839.899180712531,8.94641993279231,13.9945880442521,13.0212532117833,10.8046179210469,1.61326785231339,2.0608876127158,0.0665029507650503,0.0441788836820962,0.383480727501761,-4.74081507873208,-4.14463530657028,-4.30429059664919,-4.16596973802687,-4.46249291784747,-4.68227643626157,-5.89934878340267,-5.09202048940522,-4.69949722067586,0.163769959115071
967.032919575779,7.66176043845924,12.5222266575972,12.9824846139969,10.3235417641946,1.32521491709303,1.85672097069764,0.0538232207245638,0.0210071509988893,0.367788354079837,-5.47759919278985,-4.11849380488025,-4.32410277548833,-3.91913959369947,-4.81136477796766,-7.3728471071396,-7.02818260390157,-4.88717475760842,-4.68838704429975,0.139633971232742
781.488124402558,10.4165056898935,12.6310409953821,12.4395638988626,9.28563613562456,1.79858521731921,1.9093755462243,0.0653698174719066,0.0301467841976434,0.311230701716648,-4.96692234033012,-4.17556887489199,-4.82257490436874,-3.94765547737675,-4.57260958679879,-4.65827457402318,-7.36371188865788,-5.43102629970389,-5.36840128878735,0.147930370989642
602.22024154278,7.38132730890779,11.8385081903407,12.3536202995051,10.1049268084088,1.69850029305636,1.93900410253893,0.0326677940567811,0.0357669832758236,0.288145459695048,-5.11538913912402,-4.14100547929146,-4.2953936668982,-4.19974082569147,-4.71637668698573,-5.83725759445307,-7.12928662342827,-5.46308169731971,-4.90503493419648,0.16059253555251
865.392865362791,10.4991532070496,12.5475441400635,12.2461031567304,9.43230325782943,1.51595724180507,1.96089861482728,0.126228412701079,0.039796603408697,0.272489242301296,-5.38710902035426,-3.96707147872575,-4.10817191341837,-4.22078786687365,-5.03909530044989,-6.78429824686824,-7.13029298080328,-5.10597396594595,-4.68641369024457,0.14167534506015
724.808459096211,8.94967021001976,12.5216478157957,13.6544691820489,10.402978982948,1.53123398666345,1.83583440740432,0.0641767385019628,0.0159559264352111,0.235016802829474,-5.40484677490684,-4.06934502269019,-4.42318966396695,-3.96906706369751,-4.56300402026287,-4.95188171844065,-6.3174077858868,-5.67451807157159,-4.73759675767753,0.228166337616893
1037.63994488702,9.39260024236381,12.7716001264376,12.3087768013416,8.94161634151684,1.42588331868045,2.00171273084822,0.0998880121529739,0.0355343104521693,0.313971065475396,-4.51232145333105,-4.03036961471533,-5.3955472489412,-4.07356260694059,-4.94487658271672,-4.35721203362084,-7.37623820327243,-5.12506494359091,-4.81054146660543,0.0997115455369067
626.181715093937,8.15924478582567,12.6025359024023,12.2847163540966,9.34086058411186,1.4166300498559,1.83708915766172,0.0382127747186055,0.0255738225419637,0.359165023956904,-5.35170152043289,-4.38508706412269,-5.26004100093078,-3.92935355440726,-4.78352193836563,-4.54470197280133,-6.20712646357115,-4.89443968146671,-4.80325165118299,0.120908875705333
800.417763744982,10.1399474903988,12.953521841175,13.7170035270678,9.77508095435055,1.58693856916651,2.10333024594586,0.0295614230036369,0.0313005726194927,0.310674100409728,-5.31532343702444,-4.12522825311084,-4.40389142591787,-3.95745214796098,-5.08471688507571,-4.66202621641928,-6.35401823958559,-4.98310560662453,-4.92451390912888,0.236219070286539
741.232475750405,8.17109175200269,11.9021823452048,12.1438728605189,10.3327357412311,1.26036280051339,1.80011978347494,0.0652849997140092,0.0474773775362564,0.475793766586119,-5.10963155760755,-4.1019071372775,-5.23081906874295,-3.74817279446008,-4.98698896050314,-4.87403374839759,-6.83837908343225,-4.59212649016331,-4.68274557542942,0.0832539941186416
821.284843358159,8.88898459341229,12.2667509496013,13.3123312582005,9.34544721914291,1.32639507859226,1.89638428619727,0.072713273666591,0.0229087641485524,0.308258483203879,-5.2929901142339,-4.12602461252659,-4.74914559788661,-4.04623734534435,-4.61153367824076,-4.38325550931488,-6.5255024832317,-5.46078896635068,-5.23072269749285,0.200758499261596
815.775955471309,10.3560436511767,13.2626416509436,13.0100898873484,9.6443095082333,1.67426431619051,1.92035295093531,0.0784900181330697,0.0208956694484369,0.263256032889465,-4.95465311570735,-4.11628241356709,-4.67451760373313,-3.95579169967742,-5.04682055960455,-5.02099832276051,-6.69638618076837,-4.96694815007023,-5.0682490932063,0.236706385488982
969.288684784051,8.43370935232421,12.2304473443056,12.8870816202524,9.3973372591411,1.69149747880826,2.03567529804504,0.0633037667873786,0.0341162739477487,0.34829752036321,-4.86336511536039,-4.03642473581241,-5.20466571662261,-4.42055434778147,-4.71558355517732,-4.41993431405574,-7.07473349378993,-5.46566313326054,-5.63581572975446,0.152895049518109
650.445661801541,8.9418391834274,12.3324792176554,11.8399006585259,9.53078847628301,1.41338903602223,2.12936005565446,0.0516131582564424,0.0412861362904089,0.352051544895541,-5.0450049672667,-3.90866639998328,-5.27527547388449,-4.06413464366732,-4.65650045199977,-4.22554013719129,-6.99650388775761,-5.44144777667473,-5.47598261595039,0.0888905242296427
744.900314912436,8.78789208277977,12.441236356607,12.1940837544009,9.55502080216565,1.70875872366923,2.16727485533846,0.0728399126117386,0.0558754116932578,0.512708650458304,-4.62588028420205,-3.98894353600136,-4.78318797622972,-3.96576189734779,-4.59543261446039,-4.31900543401023,-7.33372045095848,-5.72512256788058,-5.33511021556376,0.122640647374587
855.342224475535,8.21502423544849,12.6010213531278,12.0001158045178,9.92332487243475,1.50656696738744,1.92022743399062,0.0713326895161314,0.0400493039100265,0.237172161406711,-5.43195277350798,-4.0682697569494,-4.24254013002088,-4.12870597414921,-4.89669265102432,-5.11571184915323,-6.66891725679352,-5.09311140957422,-5.11964129641281,0.181013225922914
1167.88602582947,9.38268125457749,12.0393046156369,12.4683774566059,10.1266436674933,1.22409133388852,2.14795084444452,0.076968692600118,0.0332067596628087,0.359763185144269,-5.23793170308242,-4.38518441321697,-4.89430960822457,-4.21182560351876,-4.49637579568916,-5.06030618236589,-6.80402223199739,-5.29111596902795,-4.7051494856269,0.152763469263038
729.10043872768,9.21548626986263,11.6433538237717,12.3378725674653,9.57315118371188,1.11515650718871,2.00619551923341,0.0642925071739476,0.0308664522060263,0.337618334897133,-5.61757594540045,-3.9983203994039,-4.64641044793532,-4.02434768857283,-4.45325716358653,-5.06887925141491,-6.93718928860082,-6.10211037809575,-5.16310696729474,0.0810317928257852
726.390635480628,8.91273957247617,12.7433990543114,12.3586837088143,10.1715221332789,1.30953925295452,2.07020043994091,0.078797227414562,0.0255379845108213,0.32456177582028,-4.53048274860493,-3.9141428059777,-4.41905394483151,-3.86332771918742,-4.65171061502983,-7.13843065029355,-7.11816701600076,-5.58472191276477,-4.5507767694187,0.148561713833099
565.135593150035,9.37089969147792,13.1585338070418,13.5457101559122,9.90459303915898,1.29591870717632,2.10807300404623,0.043270737829726,0.0211898193698533,0.348146736913153,-4.88011931226472,-4.00375118505796,-4.8376306448014,-3.91797069619684,-4.72071716723624,-4.58013124740904,-6.7884628420169,-5.00492900910202,-5.3701959514985,0.138804331493593
775.539450776364,9.1336025183977,13.1276901520386,13.1736860364487,10.6009947536656,1.58070488711024,1.88314106216008,0.0485773641991902,0.0291520080966869,0.245228994495761,-4.6615429097122,-4.2541542657606,-4.17180588329961,-4.17419693402839,-4.94562954513119,-4.93667943209042,-7.04383629216296,-5.23567492419062,-4.85146209650265,0.142878751177438
789.810864501013,8.10897558258351,11.9384686809068,12.8198574445873,10.4636809125351,1.15852137365575,1.92372804172419,0.0573314684544783,0.0243943508646056,0.191023712471566,-5.56464243193263,-3.76414657144444,-4.48302615855048,-4.28816366654091,-4.91492828437616,-4.65485228339636,-6.97162492358613,-5.37785701878119,-5.49747493023097,0.201591659838198
857.039082363136,8.39305902342662,12.978491023722,13.0876693203786,10.3309904242825,1.69397826411994,2.04717584340619,0.0438154339947924,0.0344460926711397,0.383021863440112,-4.31601836577438,-4.01997579392047,-4.70337684673992,-4.31329196880066,-4.35651203234466,-4.71481566688126,-6.99954178044737,-5.66393916090859,-4.65154473035039,0.130886780809808
821.497926900439,7.37595016730935,12.3718779248295,13.2308131233594,9.61945025456915,1.76166121703956,1.83735850091138,0.0532406553941359,0.0240064767696193,0.316663888581653,-6.172969335777,-3.70411160461976,-4.72537747975881,-4.133716052663,-4.81365798701957,-5.19804696038981,-5.69996473043091,-5.74202090845928,-4.63941959641913,0.147978348778918
479.525393155267,9.88241730615096,12.9852813659136,12.7145351722588,9.18734132525393,1.31253038967821,1.83656865547823,0.0833411470253746,0.0558053106543615,0.32093680775657,-5.22607243506279,-3.96085581645932,-5.02036098158573,-4.19917920788401,-4.90361631761693,-4.54408974315863,-6.49199293981764,-5.57682114684339,-5.76169639954352,0.133873987357711
557.540767780179,10.3679346449644,12.7724955104276,13.4223401001547,9.70366583662765,1.41480410863476,2.03625259090675,0.0533796266016966,0.028508000877027,0.357263974310954,-5.77382812025753,-4.11920033235944,-4.46763484110294,-4.07633061686552,-4.68185543373769,-4.87727187288672,-5.64661578982388,-5.10267352275022,-4.60960531251285,0.170995756938757
657.629509048759,9.3627105748787,12.1853860474179,12.4524709497819,9.65347735266,1.65992832633626,2.14695275815422,0.0341742415115169,0.0268356234714176,0.392698107528071,-5.2483497964718,-4.0203436698384,-4.17975398042685,-4.16593107867277,-4.63727929524213,-4.58246200083888,-6.32474401295066,-5.25330133467832,-5.29159159661433,0.171346754508835
709.271730241905,9.43554595202848,12.9180990684652,12.5987562124429,9.99101617901935,1.63636566787787,2.26307205842316,0.0660936018811761,0.0356426143945248,0.333054223482299,-4.73220497943411,-3.95543392473024,-4.39300349300445,-4.10426760964442,-4.95382504633685,-4.46774063816939,-7.407227459516,-5.68824809687577,-4.97056827152457,0.169177175260847
915.932800736115,10.5731380876066,11.9578084824974,12.7053193208379,10.5172531117852,1.71942567454456,2.02857114843693,0.0619797143276843,0.0346403311918602,0.333476050304024,-5.11244038597984,-3.96938936096543,-4.05290473681363,-4.14002527442802,-4.9880243066051,-6.78636110765742,-7.11640068755401,-5.31764849686848,-4.59981149383579,0.145894285935223
953.215052246785,8.59282029507427,11.7531633110902,11.974992826697,9.53849379485317,1.72972302769906,2.1204885415671,0.0378809303338346,0.0389228943321463,0.501513420202133,-6.17640955531196,-3.96421797838906,-4.2813650751469,-3.83483244732493,-5.08400759913126,-4.70199703724714,-7.23297186042449,-5.47016706200054,-5.41133609182856,0.123190442354527
923.848492566334,10.1084423780285,11.8983527802184,12.1635981332776,8.93278075714525,1.36394481289053,2.00802336222456,0.0457689162619452,0.0278916758126797,0.19813191258322,-5.89674522075,-4.02238514555161,-7.03903056137578,-3.77934406732831,-5.36324301713442,-4.80003781725053,-6.8730376819285,-5.29180310475328,-4.97397452832769,0.206864880317231
562.865195437176,8.13686883151831,12.6211001766471,12.9817750967842,10.2145468394907,1.13193556429842,2.09084374700101,0.0339075157237757,0.0273076814502968,0.152413971517842,-5.94653816594927,-4.08440212097451,-4.12360084418045,-4.09209474625541,-4.89834328311975,-4.82806308343593,-7.15413439734222,-5.52167247738632,-5.30083486557201,0.194496688095383
596.077673795378,9.13772666736389,12.5210481107089,12.8217918590962,9.26009163417621,1.6907377991112,1.92027395980514,0.0649018484078259,0.0307286155656408,0.293769867850403,-4.52464121036162,-4.02606035326215,-4.68690781707851,-4.06000024593394,-4.6657455473382,-4.95136543316933,-7.33460425222818,-5.20722689669814,-4.93571104463234,0.0851971744350931
788.674381118027,9.01205950779371,12.4182821270429,12.5283622761527,9.55366285233279,1.35558166560294,1.89190593894316,0.0447064427144836,0.0355201170270607,0.179645752489135,-5.51675771784665,-4.19302281215885,-4.86609300763959,-3.90998714740138,-5.1487531523996,-4.64999535493483,-6.91782322194625,-5.17352857422611,-5.8189605345429,0.192426562031498
969.298422550687,9.34523228786463,13.4379725839852,12.892720887671,11.5867640645735,1.48929357702682,1.94959661886852,0.0286597739940739,0.0239163661158317,0.193805136684569,-4.49209389950582,-4.19054007852895,-4.20403677756701,-4.35764188994335,-4.78753739430662,-4.90885193513645,-6.93886170655791,-5.35405587206439,-4.91580625035521,0.145597431622203
614.757213710097,8.37787614428494,11.6805266850417,12.7233541827216,9.473691823761,1.59538205866165,1.92322793564479,0.0687247627207769,0.0411713037652816,0.453549686175332,-5.26255407481632,-4.10104548472807,-4.616461023401,-3.93556799218605,-4.54150605997603,-4.44253720227307,-7.09204014753726,-5.36494425418665,-5.28186518367158,0.0794718992444879
794.492259979658,9.45469672701103,12.8951269862606,12.9791792564786,10.222554721936,1.41601588782999,2.05865382622087,0.0413484411403643,0.021480750678486,0.187463375124291,-4.93541188911665,-4.02274867607466,-4.2974031740232,-4.35181402651755,-5.07307156847393,-4.59541771326703,-7.13750021460874,-5.05287203706747,-5.24773872362107,0.178328267036524
503.323458231903,9.10413647982156,11.9799246666063,12.223207569338,9.93564782495422,1.69538233263651,2.09693519345192,0.0361712103044668,0.0571537118754656,0.316702501614007,-5.04101891586433,-4.17778258166163,-4.24532264028377,-4.38668700078251,-4.35892023678509,-5.32088854370595,-6.63160497615077,-6.02066334923173,-5.22490031037291,0.204571771084928
853.210606524183,7.61386792572638,11.9641080988636,12.9800927701141,10.8863758095577,1.31550620529892,1.96641939817296,0.0531783060914915,0.0406205709346615,0.346860109239629,-5.30246018827518,-3.80993394203698,-4.40546805511356,-3.95611151924009,-4.5564517954881,-5.05063836945868,-6.02494903470595,-5.16807994495741,-5.05832842554544,0.153445753270038
879.341167161536,8.15013290850068,12.2834200352188,12.7292924362085,11.0759466944737,1.70466345048768,1.97884302140791,0.0933945567038747,0.028034617863128,0.223951532567647,-5.60797018854982,-3.90122620972818,-4.3467838403571,-3.85395145195757,-4.79521325882574,-5.06318432094786,-6.72259846829118,-5.35645312686343,-5.01782966071185,0.166246759348871
908.588487539757,9.11797341144925,11.470295724925,12.1918571033093,10.2097783603153,1.65338872071122,2.08033672132198,0.102815548303016,0.0329626006124656,0.548775275677038,-5.54528822218859,-4.30530438087297,-4.46920091640536,-3.96031015812752,-4.72362222693632,-4.44771782347745,-7.09762165370945,-5.22296666344655,-5.3656448288135,0.0913062922855716
826.144015205316,7.91552294773236,11.8169374802166,13.1550713566286,9.68614421087015,1.19716975987764,2.07346304268715,0.0707070008227503,0.0177940149147075,0.452701431477273,-4.97944664991037,-4.04311478325466,-5.61570945580269,-4.08745470666786,-4.40779048089019,-4.22416797098649,-7.07682444385055,-5.49170313858076,-5.60870883606188,0.165235765046933
445.671583691835,8.89867451796214,12.0470337020317,13.2591766335998,9.3997792594817,1.90404959921552,2.18338904688351,0.0516626981004382,0.0326160526440074,0.274124831982021,-5.48506643757848,-3.77556054907358,-4.46962527776416,-4.13880016407636,-5.03835180913824,-6.98434849657688,-6.76548685805549,-5.31803500187638,-4.76430751297139,0.19146016230745
502.851831273627,8.31617170574075,12.4904363186966,12.4949351427255,9.86242006067288,1.48337851480222,1.97789518409244,0.0616120089086408,0.0303213337918826,0.306700959913109,-4.87768617663463,-4.24500251444925,-4.37516137162187,-4.27636796861533,-4.87982517839027,-5.37693360268288,-6.7910585396608,-5.21375068095923,-4.67646774837833,0.168549455993411
741.833460422718,9.33002998450061,12.5619793188845,12.8481282049566,9.99973370388524,1.31820969262522,2.07080960038504,0.0809329110665447,0.0215776618039033,0.266222737881157,-4.87303549820127,-4.06771884883711,-3.99227180504733,-4.29033229079712,-4.9166532336886,-4.81573973795805,-6.3273939303671,-5.66955509027706,-5.20678273326159,0.169950020317885
776.712632114045,8.50045979062496,13.0258620628862,12.7509186089924,9.07427495422929,1.22238291734668,1.92543852914419,0.057455905818446,0.0414958337834525,0.286503746494724,-4.59176874207682,-3.9270577811748,-4.61963135820557,-4.21686022327157,-4.84570737799322,-4.66036099631356,-6.85284634360373,-5.97540842699271,-5.26937568971178,0.131038099392912
722.367472111866,8.47505833212314,11.7056788578313,12.7510031737626,9.70181539463469,1.53296403142682,2.15786087167141,0.0935860216271784,0.041128064030757,0.390785211590121,-6.33137632724324,-3.88157751814607,-4.86844424693822,-4.01337338204348,-4.75024439352171,-4.69091338611143,-6.56190361822911,-5.77241017114485,-5.31857552376945,0.112147304748013
689.211510783654,9.9973152945492,11.9813863526525,12.5596136904617,9.73717988451743,1.69319255767508,1.83888180197113,0.0615203518304886,0.0369568438158095,0.218527728920435,-4.97250802265215,-4.35036941365,-4.90512057346017,-4.27940258042296,-4.67712783252058,-4.27205785512143,-6.92375641821677,-6.28236910283847,-5.68512845932178,0.172115392029903
716.114764513205,7.62901208905431,12.6706221095932,12.4563779412287,9.22804289813235,1.38166620691646,2.09549916135387,0.0204109138364364,0.0287634949248854,0.293742361920959,-5.00425951141436,-4.3101571542737,-4.45232996010071,-4.18061325338914,-4.47800840488218,-4.42558974572238,-7.17620275610233,-5.40267908339199,-5.0075180861217,0.115241735005997
857.336388560539,9.20135720298733,12.3748478342469,11.7710261149646,9.69734635269435,1.38798332160244,2.1781224803591,0.0689021303696129,0.0378651155959331,0.326074974869862,-5.61390806407849,-4.21230953225543,-4.5384178276859,-3.89952972726415,-5.05566937966463,-4.82531053958212,-6.99642044220603,-5.20596967504612,-5.47560472230511,0.205941028953038
554.282629614292,9.41377237347328,12.5980654747338,12.4294246337635,9.37665900647526,1.91305674883187,2.07570057153099,0.0418660055696172,0.0434383248727895,0.404691771075294,-5.28703323633192,-3.9767702069938,-4.7132591162627,-3.90417885861116,-4.79769889397626,-4.8086212012592,-6.44132692490413,-5.66459074717787,-5.15832173707528,0.118690062178353
